Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
15588	-530.9569	-563.1021	32.14527	0.00560439	0.00265557	0.0063054	0.00245804	0.0131312	0.00280952	0.0252227	0.0060582	0.000625494	0.0109064	0.0305324	0.0114249	0.00804942	0.03373	0.00894135	0.0523038	0.014977	0.00323516	0.0145357	0.00812385	0.00999044	0.00526642	0.00675203	0.0103509	0.00710236	0.0124976	0.0268304	0.00837671	0.00259819	0.0368046	0.199796	0.605057	1.65274	5.0051	27.1705	2.387668	0.015949	0.00755721	0.0179439	0.00699509	0.0373686	0.00799531	0.0717787	0.0172404	0.00178003	0.0310373	0.0868891	0.0325129	0.022907	0.0959886	0.0254453	0.148846	0.0426216	0.00920659	0.0413656	0.0231188	0.0284307	0.0149872	0.0192149	0.0294566	0.0202119	0.0355656	0.0763539	0.0238384	0.00739391	0.3513955
15624	-531.0476	-562.5349	31.48734	0.0115561	0.0375981	0.010531	0.00238509	0.0340398	0.0208366	0.116246	0.0103726	0.00688356	0.0549845	0.0260124	0.0319824	0.0802587	0.0866993	0.0483784	0.160103	0.0736999	0.0817266	0.0190393	0.101572	0.0459981	0.066225	0.0234646	0.0691583	0.0011616	0.0411888	0.0491331	0.0441177	0.0266607	0.0385724	0.20442	0.609391	1.64098	4.89189	25.9253	2.353748	0.00836177	0.0272053	0.00762002	0.00172581	0.0246306	0.015077	0.0841134	0.0075054	0.00498082	0.0397858	0.0188221	0.0231419	0.0580738	0.0627341	0.0350058	0.115848	0.053328	0.0591359	0.0137765	0.0734957	0.0332834	0.0479192	0.0169786	0.0500418	0.000840513	0.0298035	0.0355518	0.0319228	0.0192912	1.382013
15660	-535.0638	-563.0051	27.94128	0.0196118	0.0278387	0.0917325	0.0601014	0.102141	0.0990106	0.187093	0.108231	0.0571237	0.0555747	0.0345225	0.325291	0.186713	0.166032	0.145965	0.531202	0.163309	0.761856	0.135616	0.222495	0.0808677	0.169893	0.0196094	0.0160397	0.0017291	0.075682	0.27559	0.108459	0.19445	0.257959	0.51643	0.813701	1.22895	1.93637	3.87658	0.9797255	0.00443326	0.00629296	0.0207362	0.013586	0.023089	0.0223814	0.0422925	0.0244658	0.0129129	0.0125627	0.00780384	0.0735323	0.0422067	0.0375318	0.0329954	0.120079	0.0369163	0.172218	0.0306562	0.0502952	0.0182802	0.0384046	0.00443272	0.00362578	0.000390865	0.017108	0.0622975	0.0245173	0.0439555	4.423781
15696	-525.3584	-556.6223	31.26389	0.0188853	0.084916	0.0167618	0.00941179	0.071268	0.0170592	0.248107	0.0177164	0.0209691	0.0355644	0.0688971	0.0718059	0.0463099	0.0865372	0.0531099	0.303756	0.0532122	0.0776564	0.0567262	0.0475796	0.0746312	0.00600973	0.0185618	0.0728772	0.116944	0.0489366	0.202545	0.077975	0.0207777	0.103177	0.33031	0.707803	1.41282	3.02746	9.69211	1.642315	0.00923256	0.0415134	0.00819447	0.0046012	0.0348412	0.00833986	0.121294	0.00866113	0.0102513	0.0173866	0.0336822	0.0351042	0.0226398	0.042306	0.0259641	0.148499	0.0260142	0.0379644	0.0277321	0.0232605	0.0364854	0.00293802	0.00907443	0.0356279	0.057171	0.0239239	0.0990195	0.0381201	0.0101577	2.045507
15732	-529.8391	-561.165	31.32589	0.0506648	0.0055007	0.00769137	0.00744073	0.0440465	0.00409587	0.121758	0.00869183	0.0229254	0.0647995	0.0831611	0.0523581	0.0541708	0.0914923	0.0259869	0.249248	0.0485868	0.0732414	0.295562	0.122504	0.00599737	0.00627379	0.0828278	0.0251388	0.106573	0.0967663	0.0456887	0.0798416	0.052969	0.0896035	0.308352	0.692774	1.44347	3.24305	11.1603	1.744303	0.0261698	0.00284127	0.00397281	0.00384335	0.0227513	0.00211563	0.0628913	0.00448958	0.0118416	0.0334708	0.0429551	0.0270445	0.0279807	0.0472584	0.013423	0.128744	0.0250965	0.0378313	0.152666	0.0632769	0.00309781	0.00324059	0.0427829	0.0129849	0.0550482	0.0499825	0.0235995	0.0412405	0.02736	1.936002
15768	-533.8211	-564.776	30.95491	0.0590322	0.0524221	0.0546291	0.0352562	0.051744	0.0112254	0.0467032	0.0138872	0.0206136	0.0287027	0.0726856	0.142023	0.112676	0.0300099	0.0175592	0.279535	0.037348	0.0289371	0.208578	0.0278125	0.0186761	0.0290195	0.267155	0.0729537	0.137367	0.0462511	0.0605034	0.14415	0.0589157	0.0868371	0.303671	0.689477	1.45038	3.29303	11.5158	1.766979	0.0272493	0.0241981	0.0252169	0.0162743	0.0238851	0.00518166	0.0215582	0.00641035	0.00951526	0.0132492	0.0335518	0.065558	0.0520114	0.0138526	0.00810536	0.129034	0.0172399	0.0133574	0.0962799	0.0128383	0.00862091	0.0133954	0.123319	0.0336755	0.0634087	0.0213496	0.0279284	0.06654	0.0271956	2.166372
15804	-539.2798	-571.3517	32.07189	0.0185566	0.0233715	0.0187676	0.00244738	0.0564767	0.00580534	0.0304058	0.0408429	0.0141347	0.0240673	0.0576051	0.11153	0.0211858	0.167943	0.00866165	0.0958761	0.0382972	0.0212045	0.00773348	0.0401823	0.011178	0.0254019	0.0177139	0.0116273	0.0191538	0.0363572	0.038222	0.0678055	0.00120409	0.0493648	0.230556	0.6327	1.58053	4.33734	20.2573	2.175365	0.0179506	0.0226083	0.0181547	0.00236745	0.0546324	0.00561576	0.0294128	0.0395092	0.0136731	0.0232814	0.0557239	0.107888	0.0204939	0.162459	0.00837879	0.0927451	0.0370466	0.0205121	0.00748093	0.0388701	0.0108129	0.0245723	0.0171354	0.0112476	0.0185283	0.0351699	0.0369738	0.0655912	0.00116477	1.033759
15840	-538.4368	-564.8693	26.43254	0.171021	0.328171	0.119518	0.0492496	0.407123	0.0169682	0.366592	0.115136	0.0949983	0.00289523	0.323515	0.477035	0.236794	0.247937	0.102875	0.207876	0.251911	0.037045	0.00894088	0.253546	0.137977	0.0983769	0.172879	0.291851	0.217001	0.171797	0.113342	0.12027	0.266039	0.36961	0.615442	0.859469	1.16351	1.62485	2.70556	0.7196757	0.0316197	0.0606748	0.0220974	0.00910566	0.0752722	0.00313721	0.0677785	0.0212873	0.017564	0.000535294	0.059814	0.0881981	0.0437804	0.0458405	0.0190203	0.0384337	0.0465753	0.00684917	0.00165306	0.0468776	0.0255103	0.0181887	0.0319633	0.0539598	0.0401209	0.0317632	0.0209556	0.0222365	0.0491873	5.40868
15876	-538.8869	-570.9133	32.02645	0.00666608	0.0176217	0.0154112	0.0152084	0.0533953	0.0265917	0.151838	0.0148999	0.031716	0.019413	0.0613475	0.11123	0.0373338	0.0186427	0.0508062	0.100869	0.0707211	0.0296275	0.00122905	0.0500913	0.0190139	0.0220299	0.0799929	0.0453071	0.00321149	0.0248447	0.0591801	0.0393909	0.0316364	0.0606412	0.25489	0.652819	1.53182	3.92326	16.4905	2.026604	0.00551249	0.0145722	0.0127443	0.0125766	0.0441551	0.0219899	0.125562	0.0123214	0.0262274	0.0160535	0.0507311	0.0919813	0.030873	0.0154165	0.042014	0.0834135	0.0584826	0.0245003	0.00101636	0.0414229	0.0157235	0.0182175	0.0661499	0.0374666	0.00265573	0.0205453	0.0489388	0.0325742	0.0261617	1.209267
15912	-528.6134	-560.1126	31.49922	0.00742794	0.0623514	0.0543101	0.0328905	0.148507	0.0348239	0.131895	0.0148781	0.038639	0.01932	0.0586739	0.146035	0.103739	0.0749652	0.0362261	0.185282	0.133113	0.0782383	0.0347288	0.0165589	0.144969	0.0206313	0.011037	0.0557343	0.00337294	0.0584335	0.0391589	0.0516589	0.0343109	0.0921684	0.312625	0.695756	1.43729	3.19872	10.8497	1.723896	0.00405475	0.0340363	0.0296467	0.0179542	0.0810667	0.0190096	0.0719989	0.00812161	0.0210922	0.0105464	0.0320288	0.0797171	0.0566291	0.0409219	0.019775	0.101141	0.0726633	0.0427086	0.0189577	0.00903916	0.0791356	0.0112622	0.00602488	0.0304241	0.00184122	0.0318976	0.021376	0.0281995	0.0187296	1.831911
15948	-542.0469	-571.4713	29.42436	0.0286685	0.102934	0.0289749	0.0511312	0.111096	0.00148818	0.152546	0.105458	0.0319975	0.0381755	0.180232	0.183024	0.291849	0.128619	0.00515552	0.402462	0.166124	0.0879468	0.00502432	0.179483	0.0775898	0.00698205	0.0423362	0.0293503	0.0470049	0.2334	0.0240318	0.132709	0.129386	0.0676805	0.268914	0.66382	1.50643	3.71866	14.7753	1.947194	0.00953969	0.0342523	0.00964165	0.0170144	0.0369681	0.000495205	0.050761	0.0350921	0.0106474	0.0127032	0.0599739	0.060903	0.0971153	0.042799	0.00171555	0.133923	0.0552793	0.0292651	0.00167189	0.0597246	0.0258187	0.00232334	0.0140877	0.00976657	0.0156413	0.0776659	0.0079968	0.04416	0.0430542	3.005179
15984	-528.4104	-560.1551	31.74474	0.0407246	0.00464681	0.0667692	0.00640468	0.0736193	0.0243393	0.10411	0.0134468	0.0459734	0.0329863	0.0627691	0.0207858	0.106436	0.0432176	0.0290082	0.134813	0.040356	0.0152534	0.0258185	0.135717	0.127226	0.0621691	0.0587292	0.0377848	0.045068	0.113379	0.021095	0.132982	0.0931545	0.103381	0.330629	0.708016	1.4124	3.02454	9.67295	1.640884	0.0236939	0.00270355	0.0388468	0.00372629	0.0428323	0.0141608	0.0605718	0.00782347	0.0267477	0.0191917	0.0365195	0.0120933	0.0619255	0.0251443	0.0168772	0.0784349	0.0234794	0.00887454	0.0150214	0.0789609	0.074021	0.0361704	0.0341691	0.0219835	0.0262209	0.0659648	0.0122732	0.0773699	0.054198	1.718782
16020	-528.3377	-560.474	32.13631	0.0020652	0.000765722	0.00077669	0.000323144	0.00907765	0.00525359	0.0187434	0.00270354	0.00784222	0.00900315	0.0342269	0.0223865	0.0232374	0.0251069	0.0082232	0.0491809	0.00412717	0.00760563	0.00739785	0.00785871	0.00704263	0.00633649	0.00815039	0.0203004	0.020037	0.0466539	0.0278314	0.00853231	0.0257288	0.0344058	0.193336	0.598884	1.66977	5.17235	29.0648	2.436401	0.00495824	0.00183839	0.00186472	0.000775821	0.0217941	0.0126131	0.0450001	0.00649081	0.018828	0.0216152	0.0821737	0.0537467	0.0557896	0.060278	0.0197427	0.118076	0.00990873	0.01826	0.0177612	0.0188676	0.0169083	0.015213	0.0195679	0.0487382	0.0481058	0.112009	0.0668191	0.0204848	0.061771	0.4165189
16056	-533.8781	-564.9568	31.07872	0.0175211	0.0358285	0.0833949	0.00117111	0.00236376	0.0111534	0.276984	0.0449004	0.0191723	0.0511899	0.189739	0.141441	0.0959812	0.0162251	0.0754776	0.201846	0.0139331	0.17959	0.0298949	0.00431647	0.0607548	0.0688769	0.048454	0.117279	0.049302	0.0267752	0.0788218	0.132348	0.110935	0.107381	0.336806	0.712117	1.40426	2.96907	9.31267	1.613439	0.00801636	0.0163925	0.0381553	0.000535811	0.00108148	0.00510295	0.126727	0.0205431	0.00877181	0.0234207	0.0868103	0.0647128	0.0439139	0.0074234	0.034533	0.0923495	0.00637473	0.0821671	0.0136777	0.0019749	0.0277969	0.031513	0.022169	0.0536583	0.0225569	0.0122503	0.036063	0.0605524	0.0507556	2.185669
16092	-536.2135	-567.9618	31.7483	0.00379657	0.0132424	0.0351863	0.00676305	0.0102105	0.0113052	0.031999	0.00720378	0.011684	0.0235969	0.0108435	0.028294	0.0450737	0.0129597	0.0253015	0.0758858	0.00205234	0.0327575	0.0176851	0.0287257	0.00913494	0.0180512	0.00201013	0.0393818	0.0241759	0.0142453	0.0309911	0.0199901	0.00351464	0.0201366	0.148885	0.552007	1.81157	6.71661	49.6608	2.82374	0.00636942	0.0222165	0.0590312	0.0113462	0.0171299	0.0189664	0.053684	0.0120856	0.0196021	0.0395879	0.0181919	0.0474682	0.0756192	0.0217423	0.0424478	0.127312	0.00344317	0.0549566	0.02967	0.0481924	0.0153255	0.0302842	0.00337235	0.0660701	0.0405594	0.023899	0.0519932	0.0335369	0.00589643	0.5960616
16128	-532.1961	-564.2415	32.0454	0.0140552	0.00758345	0.0216838	0.0211231	0.0594321	0.0040584	0.108523	0.0667884	0.0103495	0.0488552	0.0294348	0.103446	0.0705282	0.0140222	0.0214123	0.141171	0.0120012	0.0309695	0.0320763	0.0359973	0.012848	0.0037304	0.0152391	0.0303247	0.0200346	0.0547035	0.106046	0.111543	0.0797687	0.0709014	0.275082	0.668532	1.49581	3.63529	14.1041	1.913576	0.0109145	0.00588892	0.0168386	0.0164031	0.046152	0.00315154	0.0842733	0.0518645	0.00803693	0.0379385	0.0228576	0.0803311	0.0547686	0.0108889	0.0166277	0.109626	0.0093195	0.0240493	0.0249089	0.0279537	0.00997713	0.00289684	0.0118339	0.0235487	0.0155578	0.0424799	0.0823497	0.0866186	0.0619443	1.287749
16164	-531.6662	-560.6679	29.0017	0.00583796	0.0045176	0.0460574	0.00369797	0.0941042	0.0432764	0.167629	0.0343313	0.00257017	0.0786621	0.144841	0.177122	0.156673	0.0204327	0.0729516	0.709206	0.042304	0.0280448	0.165097	0.270277	0.0118588	0.423945	0.0901188	0.202579	0.0705264	0.121175	0.283713	0.0796916	0.0659513	0.158654	0.407434	0.755692	1.32329	2.45438	6.30304	1.331193	0.00161395	0.00124892	0.0127329	0.00102233	0.0260158	0.0119641	0.0463422	0.00949113	0.000710544	0.0217467	0.0400425	0.0489667	0.0433134	0.00564878	0.020168	0.196065	0.0116953	0.00775319	0.0456422	0.0747201	0.00327846	0.117203	0.024914	0.0560045	0.0194976	0.0334998	0.0784347	0.0220314	0.0182327	3.617192
16200	-530.591	-562.6462	32.05517	0.00548475	0.0310598	0.0171225	0.00587749	0.0250876	0.0156691	0.0892452	0.00439981	0.0581097	0.00276088	0.140111	0.0810244	0.0539683	0.029901	0.0355551	0.161572	0.0301558	0.0268509	0.0667821	0.0117247	0.0229125	0.0222988	0.0200389	0.0383194	0.0350861	0.0150079	0.0774975	0.136696	0.0673098	0.0769326	0.286255	0.676888	1.47735	3.49339	12.9984	1.854545	0.00413123	0.0233949	0.0128971	0.00442706	0.0188966	0.0118023	0.0672215	0.00331403	0.0437696	0.00207956	0.105535	0.0610294	0.0406502	0.0225221	0.0267809	0.1217	0.022714	0.0202247	0.0503018	0.00883128	0.0172582	0.016796	0.0150938	0.0288631	0.0264276	0.0113043	0.0583728	0.102962	0.0506992	1.327629
16236	-532.7199	-564.1127	31.39281	0.00174306	0.0552881	0.0136777	0.00155974	0.185108	0.0154009	0.114347	0.0262821	0.00126938	0.0127755	0.0572507	0.0775218	0.122528	0.161014	0.0208009	0.192622	0.0740972	0.0233164	0.0277388	0.0307315	0.0621826	0.0368295	0.0839645	0.0593036	0.00770584	0.0051023	0.0550636	0.106216	0.0195141	0.0556888	0.244516	0.644412	1.5518	4.08971	17.9569	2.088205	0.00105579	0.0334885	0.00828473	0.000944753	0.112122	0.00932846	0.0692614	0.0159193	0.000768874	0.00773825	0.0346773	0.0469557	0.0742167	0.0975277	0.0125993	0.116673	0.0448814	0.014123	0.0168016	0.0186144	0.0376646	0.022308	0.0508581	0.0359208	0.00466751	0.00309051	0.0333525	0.0643362	0.0118199	1.650955
16272	-534.4505	-563.1982	28.74768	0.00260644	0.0419962	0.0968227	0.0141338	0.114927	0.0298925	0.2066	0.0750947	0.0407307	0.127309	0.085958	0.287815	0.313018	0.116079	0.0392709	0.746468	0.047413	0.058056	0.130503	0.141772	0.000543246	0.0858548	0.163264	0.218041	0.00631569	0.103073	0.065421	0.0320915	0.137011	0.0903272	0.309564	0.693623	1.44171	3.23035	11.0709	1.738487	0.00073877	0.0119034	0.0274435	0.00400608	0.032575	0.00847273	0.0585587	0.0212849	0.0115447	0.0360844	0.024364	0.0815784	0.0887218	0.0329014	0.011131	0.211579	0.0134388	0.0164554	0.0369897	0.0401838	0.000153978	0.0243347	0.0462755	0.0618016	0.00179012	0.0292152	0.018543	0.00909603	0.0388344	3.528079
16308	-526.2209	-557.5821	31.36119	0.000632587	0.00737245	0.0326712	0.0014501	0.0835281	0.06678	0.154469	0.0174089	0.00103849	0.021492	0.0624881	0.118207	0.0933151	0.0470071	0.0463481	0.204182	0.0312177	0.0650905	0.0376237	0.0903392	0.0149201	0.0506236	0.0376575	0.170004	0.0239381	0.158206	0.0328688	0.011353	0.0191564	0.0587875	0.25106	0.649743	1.53907	3.98311	17.0104	2.049051	0.000371806	0.0043332	0.0192027	0.000852303	0.049094	0.0392503	0.0907902	0.0102322	0.000610379	0.0126321	0.0367277	0.0694768	0.0548464	0.0276286	0.0272413	0.120009	0.0183484	0.0382573	0.0221135	0.0530973	0.00876936	0.0297543	0.0221334	0.0999205	0.0140697	0.0929861	0.0193188	0.00667281	0.0112593	1.701389
16344	-529.8745	-560.9417	31.06726	0.00389532	0.0620333	0.0387903	0.00837743	0.0582503	0.0269739	0.0895478	0.0602088	0.00159412	0.0218988	0.0417908	0.215922	0.0611677	0.0351298	0.0185376	0.362735	0.0798507	0.138108	0.0115722	0.0536493	0.041604	0.0642768	0.00760915	0.110489	0.0656619	0.128957	0.0908551	0.0452769	0.0187532	0.066307	0.266239	0.661752	1.51114	3.75602	15.0814	1.962018	0.00198385	0.031593	0.0197555	0.00426654	0.0296663	0.0137375	0.0456058	0.0306638	0.000811872	0.0111529	0.0212836	0.109967	0.0311521	0.0178913	0.009441	0.184737	0.0406672	0.070337	0.00589362	0.0273231	0.0211885	0.0327356	0.00387527	0.0562711	0.033441	0.0656766	0.0462716	0.0230591	0.00955082	1.963516
16380	-533.3864	-561.7901	28.40373	0.0103628	0.0811093	0.0415623	0.0436688	0.0240882	0.0348939	0.218136	0.0305695	0.0436444	0.150063	0.154163	0.227817	0.212968	0.316004	0.0751919	0.516493	0.0743979	0.0892478	0.035226	0.0638323	0.0552173	0.167924	0.00630105	0.23412	0.181258	0.169926	0.337688	0.206827	0.0405328	0.119239	0.35446	0.723558	1.38206	2.82119	8.38648	1.537694	0.00269638	0.0211044	0.0108144	0.0113625	0.0062677	0.0090793	0.0567585	0.0079541	0.0113562	0.039046	0.0401128	0.0592775	0.0554139	0.0822236	0.0195647	0.13439	0.0193582	0.0232221	0.00916573	0.016609	0.0143674	0.0436935	0.00163952	0.0609175	0.0471628	0.0442143	0.0878655	0.0538158	0.0105465	3.843233
16416	-527.9755	-559.3772	31.40167	0.00757868	0.00543044	0.0137399	0.0270679	0.000884654	0.020124	0.128781	0.060067	0.000826309	0.0277441	0.0895631	0.0855747	0.0424164	0.110198	0.0301482	0.28711	0.0446455	0.0725042	0.0262618	0.192655	0.0334524	0.0182766	0.0152071	0.105129	0.0317051	0.00207475	0.0420104	0.0162612	0.0493672	0.0498688	0.231701	0.633679	1.57809	4.31591	20.0526	2.168021	0.00477606	0.00342225	0.00865883	0.0170581	0.000557507	0.0126821	0.0811577	0.037854	0.000520738	0.0174842	0.0564424	0.0539289	0.0267307	0.0694463	0.0189993	0.180936	0.0281355	0.0456919	0.0165501	0.121411	0.0210816	0.0115179	0.00958348	0.066252	0.0199805	0.0013075	0.0264748	0.0102478	0.0311111	1.586805
16452	-524.0919	-556.4601	32.36813	0.0256693	0.039811	0.0498202	0.0204159	0.0611512	0.0119784	0.140776	0.0116156	0.000365281	0.0332376	0.0575625	0.0276572	0.0424451	0.0761143	0.0291664	0.187373	0.0529194	0.0164711	0.00362888	0.059683	0.0164646	0.0121786	0.015848	0.0981023	0.0322994	0.00999012	0.0795072	0.0386061	0.0377522	0.11095	0.342221	0.715669	1.39729	2.92209	9.01306	1.589793	0.0199201	0.0308945	0.038662	0.0158433	0.0474552	0.00929561	0.109247	0.00901403	0.000283469	0.0257934	0.0446703	0.0214628	0.0329387	0.059067	0.022634	0.145407	0.041067	0.012782	0.00281612	0.0463158	0.012777	0.00945096	0.0122985	0.0761303	0.0250653	0.00775264	0.0617	0.0299595	0.0292969	1.288609
16488	-534.9041	-566.3061	31.40191	0.0419252	0.0520845	0.0237658	0.0137802	0.0427907	0.0235455	0.095796	0.0638492	0.0208176	0.0241869	0.056059	0.207364	0.107353	0.106333	0.0918697	0.277232	0.0670725	0.0328812	0.0894384	0.0796496	0.0157941	0.0597335	0.00755701	0.0139032	0.031129	0.0091573	0.0740975	0.0956667	0.0614109	0.0899183	0.30888	0.693144	1.4427	3.23751	11.1212	1.741767	0.0222268	0.0276128	0.0125995	0.00730566	0.0226857	0.0124828	0.0507867	0.0338499	0.0110365	0.0128228	0.0297199	0.109935	0.0569138	0.0563727	0.0487051	0.146976	0.0355588	0.0174321	0.0474161	0.0422266	0.00837331	0.031668	0.00400638	0.00737082	0.0165032	0.00485478	0.0392831	0.0507181	0.0325573	1.886244
16524	-535.6552	-567.317	31.66181	0.0290101	0.00250449	0.00816442	0.00957062	0.0760585	0.0136613	0.17	0.00751424	0.0105064	0.0123516	0.0304959	0.0615798	0.0926845	0.0892706	0.0441528	0.19788	0.0454605	0.0219711	0.00688194	0.0518292	0.0530791	0.101125	0.00306478	0.00649414	0.0215856	0.0915098	0.0292333	0.0825878	0.0189419	0.0497231	0.231371	0.633397	1.57879	4.32207	20.1114	2.170136	0.0208831	0.00180287	0.00587719	0.00688945	0.054751	0.00983412	0.122375	0.00540916	0.00756311	0.00889138	0.0219526	0.0443285	0.0667193	0.0642618	0.0317836	0.142445	0.0327249	0.015816	0.00495399	0.0373095	0.0382092	0.0727956	0.0022062	0.00467483	0.0155385	0.0658737	0.0210437	0.0594512	0.0136354	1.38917
16560	-527.7697	-555.0754	27.3057	0.0571849	0.207399	0.119936	0.0316544	0.18757	0.0244633	0.380874	0.0994401	0.013386	0.102352	0.256113	0.527687	0.192785	0.189866	0.0411059	0.351654	0.0252427	0.228478	0.166851	0.265533	0.546066	0.229982	0.0242782	0.0933919	0.137242	0.0237408	0.0196054	0.0785898	0.206359	0.290903	0.547607	0.828719	1.20668	1.82613	3.43757	0.8928198	0.0118424	0.0429502	0.0248375	0.00655528	0.0388439	0.0050661	0.078875	0.020593	0.0027721	0.0211961	0.0530383	0.109278	0.0399238	0.0393193	0.0085126	0.0728239	0.00522749	0.0473154	0.0345531	0.054989	0.113084	0.0476268	0.00502776	0.0193405	0.0284214	0.00491648	0.00406008	0.0162751	0.0427347	4.828831
16596	-550.5767	-578.5643	27.98751	0.122664	0.0420183	0.0587991	0.169001	0.169026	0.142388	0.568069	0.0152295	0.0105964	0.234271	0.0401617	0.0396542	0.138178	0.30636	0.0367452	0.272407	0.0658819	0.400291	0.456169	0.186396	0.142617	0.0437734	0.0177798	0.284753	0.159694	0.0716026	0.197334	0.0212202	0.0924584	0.336145	0.587606	0.847148	1.18043	1.70182	2.97491	0.7882988	0.0272251	0.00932592	0.0130504	0.0375095	0.0375151	0.031603	0.126082	0.00338017	0.00235187	0.0519962	0.00891384	0.00880121	0.0306685	0.0679963	0.00815556	0.0604605	0.0146224	0.0888442	0.101246	0.0413705	0.0316537	0.00971547	0.0039462	0.0632006	0.035444	0.0158921	0.0437981	0.00470981	0.0205211	4.505539
16632	-524.762	-556.2059	31.44384	0.00778095	0.0389875	0.00172609	0.000165202	0.075017	0.0279323	0.0613676	0.0667945	0.00127994	0.0216505	0.068826	0.0630883	0.120448	0.0968733	0.0142091	0.364158	0.0344588	0.0676457	0.0292551	0.0632343	0.10059	0.0677067	0.0331102	0.00916379	0.121678	0.108555	0.0331438	0.0268908	0.0139393	0.071048	0.275359	0.668742	1.49534	3.63162	14.075	1.912083	0.00447265	0.0224108	0.000992192	9.49615e-05	0.0431212	0.016056	0.0352753	0.0383948	0.000735734	0.0124452	0.0395626	0.0362644	0.0692362	0.0556847	0.00816767	0.209325	0.0198076	0.0388841	0.0168164	0.0363483	0.0578209	0.0389192	0.0190324	0.00526753	0.0699429	0.0623994	0.0190517	0.0154574	0.00801258	1.739675
16668	-523.5153	-555.7505	32.23515	0.0101159	0.0487347	0.0190866	0.00344007	0.0524716	0.0159242	0.0982176	0.0061655	0.00757552	0.015329	0.0912358	0.0297011	0.0276744	0.0164168	0.0093611	0.0885329	0.0157832	0.0507024	0.0370826	0.0531851	0.0395083	0.0261168	0.0259098	0.0275446	0.0154019	0.0520702	0.0753452	0.0603753	0.0372171	0.0639069	0.261495	0.65805	1.51964	3.82417	15.6478	1.988676	0.00957741	0.0461404	0.0180705	0.00325695	0.0496784	0.0150765	0.0929893	0.0058373	0.00717226	0.014513	0.0863791	0.02812	0.0262013	0.0155429	0.00886279	0.0838201	0.014943	0.0480034	0.0351086	0.050354	0.0374052	0.0247265	0.0245305	0.0260784	0.014582	0.0492984	0.0713344	0.0571614	0.0352359	1.056225
16704	-535.2837	-563.7764	28.49275	0.115153	0.0504555	0.0163876	0.0707636	0.248264	0.00709359	0.294643	0.027117	0.0591764	0.108882	0.194781	0.132938	0.107518	0.0418397	0.0600276	0.375678	0.0351198	0.10345	0.14784	0.103271	0.187953	0.111247	0.119647	0.14699	0.127295	0.147925	0.318993	0.42051	0.0262066	0.157316	0.405756	0.75472	1.325	2.46454	6.35662	1.337314	0.0294722	0.0129136	0.00419425	0.0181112	0.0635406	0.00181553	0.0754109	0.00694034	0.0151456	0.0278673	0.0498523	0.0340241	0.0275181	0.0107085	0.0153635	0.096151	0.00898856	0.026477	0.0378381	0.0264311	0.0481048	0.0284724	0.0306225	0.0376206	0.0325799	0.03786	0.0816432	0.107625	0.00670732	3.907164
16740	-537.1998	-568.5704	31.37059	0.0019629	0.00556773	0.000940704	0.00376	0.00178076	0.00143335	0.0436603	0.00125849	0.0149961	0.0023858	0.0339314	0.0349144	0.0136602	0.00647507	0.00451001	0.0259517	0.00231246	0.000561363	0.00413718	0.0314813	0.0278495	0.0131511	0.0145929	0.0117845	0.0126385	0.00862985	0.0187712	0.000298022	0.0162722	0.0124901	0.117948	0.513316	1.94812	8.47832	80.0635	3.16908	0.00545751	0.0154802	0.00261547	0.010454	0.00495111	0.0039852	0.12139	0.00349903	0.0416942	0.00663333	0.0943406	0.0970737	0.0379799	0.0180029	0.0125393	0.0721544	0.00642943	0.00156078	0.0115028	0.0875286	0.077431	0.0365643	0.0405732	0.0327648	0.0351393	0.0239939	0.0521903	0.000828602	0.0452422	0.359669
