Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
16020	-530.5729	-563.0822	32.50928	0.0225705	0.000352745	0.0427665	0.00720667	0.0205854	0.00861414	0.0678946	0.00411719	0.00531425	0.0361757	0.0337461	0.0118484	0.03105	0.0577532	0.00378864	0.0674532	0.0254484	0.0346643	0.040387	0.00323976	0.0405976	0.0799794	0.0115205	0.0118102	0.0181717	0.00659893	0.0605715	0.00692597	0.0320318	0.0670255	0.267642	0.662838	1.50866	3.73633	14.9197	1.954225	0.0284556	0.000444721	0.0539174	0.00908575	0.0259529	0.0108602	0.0855976	0.00519071	0.0066999	0.0456082	0.0425451	0.0149377	0.039146	0.0728118	0.0047765	0.085041	0.0320839	0.0437028	0.0509175	0.0040845	0.0511831	0.100833	0.0145243	0.0148896	0.0229098	0.00831955	0.076365	0.00873186	0.0403838	0.7931842
16056	-534.6361	-564.6518	30.0157	0.0212474	0.0145011	0.0739283	0.0394383	0.0396867	0.0190051	0.110405	0.00683859	0.0290844	0.0363018	0.207447	0.284643	0.131679	0.185261	0.0309468	0.425325	0.00256864	0.204823	0.0121722	0.119695	0.0290846	0.0581865	0.00180963	0.138324	0.0590091	0.0260559	0.138445	0.0287754	0.0273092	0.049119	0.229995	0.63222	1.58173	4.34791	20.3587	2.178975	0.00849219	0.00579583	0.0295477	0.0157627	0.015862	0.00759597	0.0441267	0.00273325	0.0116245	0.0145091	0.0829127	0.113766	0.0526294	0.0740452	0.0123688	0.169994	0.00102664	0.0818639	0.004865	0.0478397	0.0116245	0.023256	0.000723275	0.0552856	0.0235848	0.0104141	0.0553339	0.011501	0.010915	2.501997
16092	-536.3346	-566.8067	30.4721	0.00856391	0.0115924	0.0349119	0.0132893	0.0408456	0.0223639	0.0967626	0.00563242	0.0255164	0.0439108	0.0780158	0.0769908	0.133231	0.0314253	0.0129056	0.219858	0.0337912	0.00938472	0.184474	0.00936326	0.0373298	0.00712731	0.0434313	0.0860409	0.00218528	0.0999579	0.11986	0.00978752	0.0197156	0.0121253	0.116255	0.511006	1.95692	8.60177	82.472	3.190512	0.00564059	0.00763527	0.0229946	0.00875294	0.0269028	0.0147299	0.0637323	0.00370977	0.0168063	0.0289217	0.0513848	0.0507097	0.0877522	0.0206982	0.00850025	0.144809	0.0222564	0.00618121	0.121503	0.00616708	0.0245871	0.00469438	0.0286058	0.0566705	0.00143933	0.0658369	0.0789455	0.00644651	0.0129856	1.518266
16128	-528.0903	-559.159	31.06862	0.0144902	0.00303568	0.0850712	0.00527573	0.0644974	0.0201133	0.119157	0.011051	0.007844	0.0796843	0.00353366	0.139871	0.0762638	0.120054	0.0671402	0.304002	0.0327006	0.106091	0.0212226	0.0411533	0.0553927	0.044588	0.0353517	0.0230963	0.0830571	0.00855337	0.00642135	0.135245	0.013728	0.0412984	0.211343	0.615756	1.62402	4.73165	24.214	2.304371	0.00838706	0.00175708	0.04924	0.00305364	0.0373317	0.0116417	0.0689689	0.00639643	0.00454018	0.046122	0.00204532	0.0809588	0.0441422	0.0694883	0.0388614	0.175959	0.0189274	0.0614063	0.0122838	0.0238199	0.0320618	0.025808	0.0204619	0.0133683	0.0480742	0.00495077	0.00371674	0.078281	0.00794591	1.727684
16164	-534.2606	-562.8617	28.60113	0.0525476	0.0613957	0.0800553	0.0290554	0.312737	0.0176319	0.332062	0.0406774	0.0551398	0.0592123	0.173476	0.0563056	0.175632	0.236924	0.0452394	0.562695	0.0121348	0.306477	0.183305	0.0383064	0.0564177	0.139573	0.0134804	0.150536	0.13951	0.103407	0.191244	0.175539	0.105187	0.182201	0.435882	0.771773	1.29572	2.2942	5.48845	1.23113	0.0134534	0.0157187	0.020496	0.00743885	0.0800678	0.00451416	0.0850154	0.0104144	0.0141171	0.0151597	0.0444137	0.0144155	0.0449659	0.060658	0.0115823	0.144063	0.00310679	0.0784651	0.0469303	0.00980732	0.0144442	0.0357338	0.00345129	0.0385407	0.0357176	0.0264744	0.0489629	0.044942	0.0269302	3.905903
16200	-525.91	-555.6653	29.75529	0.0122019	0.0629953	0.0663873	0.0645255	0.222467	0.066645	0.224729	0.0650202	0.0123755	0.0360515	0.245278	0.162676	0.0946905	0.0861342	0.090676	0.279041	0.00759786	0.323234	0.00728359	0.0362769	0.0913031	0.0819546	0.0949848	0.231006	0.265808	0.103731	0.0856983	0.149039	0.00576606	0.200584	0.456802	0.783144	1.2769	2.18913	4.98544	1.161626	0.00372511	0.0192318	0.0202674	0.019699	0.0679169	0.020346	0.0686075	0.01985	0.00377813	0.0110061	0.0748808	0.0496634	0.028908	0.0262959	0.0276825	0.0851883	0.00231955	0.0986801	0.00222361	0.011075	0.0278739	0.0250199	0.0289979	0.0705236	0.0811484	0.031668	0.0261628	0.0455	0.00176032	3.275576
16236	-526.2501	-557.0274	30.77728	0.0289526	0.0385702	0.019856	0.0041961	0.210897	0.00610875	0.184903	0.0241758	0.00414075	0.0309374	0.060989	0.0595642	0.0619971	0.0954099	0.0264431	0.271305	0.00489575	0.127561	0.03734	0.0788516	0.0565227	0.125178	0.033715	0.0549703	0.118686	0.0617907	0.0383533	0.0484978	0.10258	0.0496418	0.231186	0.633239	1.57918	4.32552	20.1443	2.17132	0.0143515	0.0191189	0.00984245	0.00207997	0.10454	0.00302805	0.0916548	0.0119837	0.00205253	0.0153354	0.0302317	0.0295254	0.0307314	0.0472938	0.0131076	0.134483	0.00242678	0.0632307	0.0185091	0.039086	0.0280178	0.0620495	0.0167122	0.0272483	0.0588314	0.0306291	0.0190114	0.0240399	0.050848	2.017388
16272	-531.0767	-562.9966	31.91987	0.00968455	0.0178966	0.0265257	0.00567995	0.0498037	0.00525959	0.0684713	0.0165559	0.0153333	0.00164229	0.0340095	0.0655786	0.0629058	0.0352665	0.019323	0.0432432	0.0226613	0.0434197	0.0386561	0.0757338	0.0060764	0.0284086	0.0152954	0.033075	0.0343723	0.0329025	0.0677251	0.00333851	0.0406113	0.0342907	0.19302	0.598578	1.67063	5.18082	29.1624	2.438826	0.0105329	0.0194643	0.0288493	0.00617751	0.0541665	0.00572033	0.0744694	0.0180062	0.0166765	0.00178616	0.0369888	0.0713233	0.0684164	0.0383558	0.0210156	0.0470313	0.0246464	0.0472232	0.0420424	0.0823681	0.00660869	0.0308972	0.0166353	0.0359724	0.0373833	0.0357848	0.0736578	0.00363096	0.0441689	0.9194555
16308	-533.3781	-564.9372	31.55909	0.0214378	0.0121221	0.00301591	0.00524501	0.0195359	0.00220713	0.109682	0.0321088	0.0469991	0.0131965	0.0686687	0.110415	0.0891649	0.0967243	0.0421644	0.11596	0.00198823	0.083227	0.0313119	0.0191062	0.0145336	0.0292186	0.1097	0.0304488	0.0123028	0.00283241	0.0714683	0.0207215	0.0411352	0.0343465	0.193173	0.598726	1.67021	5.17671	29.1151	2.43765	0.0170596	0.00964645	0.00239997	0.00417383	0.0155461	0.00175637	0.0872818	0.0255513	0.0374005	0.0105014	0.0546446	0.087865	0.0709549	0.0769705	0.0335533	0.0922776	0.00158218	0.0662297	0.0249171	0.0152042	0.0115654	0.0232513	0.0872959	0.0242303	0.00979025	0.00225396	0.0568725	0.0164896	0.0327342	1.256641
16344	-532.8195	-563.962	31.14253	0.000757295	0.00119354	0.00491369	0.0134007	0.391852	0.0382373	0.211465	0.0655635	0.00593185	0.0976408	0.197212	0.131718	0.123916	0.0795227	0.0108225	0.199138	0.035812	0.084879	0.00243452	0.0441946	9.21098e-05	0.0392087	0.0237682	0.152355	0.0442403	0.0147146	0.0107743	0.0196788	0.180316	0.127788	0.366634	0.731221	1.36758	2.72752	7.82548	1.487631	0.000340242	0.000536242	0.00220765	0.00602074	0.176054	0.0171795	0.0950081	0.0294568	0.0026651	0.0438687	0.0886048	0.0591791	0.055674	0.0357285	0.00486238	0.0894701	0.0160899	0.038135	0.00109379	0.019856	4.13836e-05	0.0176159	0.0106787	0.0684508	0.0198766	0.00661105	0.00484073	0.00884143	0.0810133	2.225753
16380	-528.2089	-560.4515	32.24259	0.000946629	0.0135966	0.00275321	0.0059371	0.00474614	0.00955481	0.0553907	0.00462018	0.00874213	0.0441034	0.0259057	0.0592285	0.02183	0.091296	0.00378122	0.137703	0.019506	0.0335861	0.0171682	0.0407385	0.0117484	0.00697739	0.00895756	0.00740705	0.0110997	0.00861296	0.0109033	0.0276877	0.00365927	0.0425173	0.214362	0.618487	1.61685	4.66501	23.5199	2.283339	0.00135584	0.0194742	0.00394337	0.00850359	0.0067978	0.0136852	0.0793351	0.00661739	0.0125212	0.0631684	0.0371043	0.0848319	0.0312667	0.130761	0.00541576	0.197229	0.027938	0.0481048	0.0245897	0.0583489	0.0168271	0.00999359	0.0128297	0.010609	0.0158979	0.0123362	0.0156167	0.0396565	0.0052411	0.6981872
16416	-536.2703	-565.6046	29.33432	0.00206863	0.105184	0.152415	0.0287403	0.144318	0.0385055	0.324679	0.0796368	0.0279947	0.0731987	0.139905	0.57713	0.136582	0.0469233	0.0714565	0.21075	0.0841779	0.167574	0.060886	0.0212146	0.000791371	0.085328	0.0785894	0.192107	0.107852	0.00677517	0.150216	0.0312668	0.123844	0.110634	0.341744	0.715358	1.3979	2.92616	9.03885	1.591859	0.000632586	0.0321653	0.0466087	0.0087888	0.0441324	0.011775	0.0992869	0.024353	0.00856078	0.0223842	0.0427831	0.176486	0.0417667	0.0143492	0.0218514	0.0644473	0.0257416	0.0512441	0.018619	0.00648744	0.000242001	0.0260933	0.0240326	0.0587462	0.0329813	0.00207185	0.0459361	0.00956138	0.0378717	3.270109
16452	-531.008	-562.2598	31.25184	0.00240342	0.0128484	0.0620226	0.0140365	0.00274097	0.00965494	0.0951987	0.0204218	0.00878869	0.0535002	0.0237093	0.0461365	0.0363464	0.101199	0.000551561	0.159866	0.0289933	0.185392	0.0380849	0.049137	0.00035934	0.0428885	0.0295986	0.0356504	0.10482	0.00837876	0.0687418	0.0702394	0.0216046	0.0255785	0.167308	0.572468	1.74682	5.97701	39.0954	2.650774	0.00180259	0.00963644	0.0465176	0.0105276	0.00205576	0.00724131	0.0714001	0.0153166	0.00659162	0.0401257	0.0177823	0.0346029	0.0272602	0.0759003	0.000413677	0.119901	0.0217453	0.139046	0.0285641	0.0368533	0.000269509	0.0321669	0.0221993	0.0267382	0.078616	0.00628416	0.0515571	0.0526803	0.0162037	1.333313
16488	-529.7003	-561.3066	31.60626	0.0052374	0.060355	0.213348	0.0254408	0.0651188	0.04571	0.202257	0.00508046	0.00484174	0.0324364	0.0427823	0.0223575	0.0523398	0.134627	0.0525195	0.15798	0.0277571	0.16894	0.0659783	0.0334029	0.00758076	0.0545947	0.0485056	0.0223374	0.138176	0.0325732	0.0461086	0.0149211	0.044822	0.106066	0.334788	0.710783	1.4069	2.98696	9.42813	1.622348	0.0028649	0.0330146	0.116703	0.0139163	0.0356204	0.0250037	0.110636	0.00277905	0.00264847	0.0177429	0.0234022	0.0122297	0.0286303	0.0736418	0.0287286	0.0864162	0.0151834	0.0924115	0.0360906	0.0182716	0.00414673	0.0298637	0.026533	0.0122187	0.0755832	0.0178178	0.0252218	0.00816194	0.024518	1.828128
16524	-529.7317	-559.5933	29.86165	0.0709944	0.192402	0.0662528	0.0825528	0.235045	0.00751939	0.26552	0.00544482	0.0208804	0.0694751	0.0538668	0.134006	0.123727	0.212429	0.108117	0.206996	0.143106	0.19498	0.283407	0.00350468	0.00294187	0.0944651	0.108706	0.105384	0.183468	0.012661	0.0255014	0.0229022	0.0952653	0.166014	0.416546	0.760925	1.31419	2.4007	6.02358	1.298401	0.0226709	0.0614405	0.0211567	0.0263619	0.0750577	0.00240119	0.0847896	0.00173871	0.00666782	0.0221857	0.0172015	0.0427925	0.0395101	0.0678357	0.0345254	0.0661008	0.0456985	0.0622638	0.0905014	0.00111916	0.000939439	0.0301659	0.0347136	0.0336527	0.0585876	0.00404308	0.00814347	0.00731343	0.0304214	3.131521
16560	-527.3912	-557.2354	29.84421	0.0799271	0.116373	0.0099672	0.00636396	0.362039	0.041112	0.26394	0.0005212	0.0148408	0.0494267	0.15621	0.00447691	0.108398	0.251482	0.0751914	0.549785	0.0914706	0.107167	0.106094	0.0228275	0.131441	0.0505537	0.0722434	0.0252897	0.326294	0.00181674	0.0856814	0.0783169	0.160771	0.270167	0.528209	0.819446	1.22034	1.89319	3.70141	0.9462911	0.0238587	0.0347381	0.00297527	0.00189968	0.108071	0.0122722	0.0787874	0.000155581	0.00443006	0.0147541	0.0466296	0.00133638	0.0323573	0.0750688	0.0224451	0.164114	0.0273045	0.03199	0.0316698	0.00681413	0.0392357	0.0150905	0.0215651	0.00754912	0.0974005	0.000542306	0.0255764	0.023378	0.047991	3.350021
16596	-530.374	-559.8327	29.45864	0.0239541	0.0147445	0.0162804	0.0183202	0.268126	0.0420885	0.276012	0.000451399	0.0291099	0.0623893	0.0217312	0.0266413	0.214944	0.482793	0.0909711	0.514491	0.118902	0.037976	0.0583492	0.0365718	0.15245	0.156137	0.00808118	0.0950785	0.163257	0.0055283	0.174609	0.045354	0.172835	0.15057	0.397174	0.749703	1.33386	2.51779	6.64144	1.369007	0.00719736	0.0044302	0.00489169	0.00550456	0.0805625	0.0126461	0.082932	0.00013563	0.0087465	0.0187458	0.00652946	0.00800478	0.064583	0.145062	0.0273336	0.154586	0.035726	0.0114104	0.0175319	0.0109885	0.0458058	0.0469137	0.00242811	0.0285677	0.0490531	0.00166106	0.0524638	0.0136273	0.0519308	3.328177
16632	-533.957	-563.2493	29.29232	0.0221985	0.0205597	0.0270071	0.00496468	0.211104	0.015935	0.155352	0.00832424	0.0403453	0.0525935	0.109393	0.264288	0.141925	0.127169	0.0603014	0.298662	0.0777749	0.0715469	0.119814	0.064906	0.452757	0.0696104	0.0865501	0.0755043	0.396614	0.0399649	0.0266412	0.106607	0.00808421	0.0800612	0.291874	0.681006	1.46842	3.42613	12.4905	1.825723	0.00703265	0.00651347	0.00855603	0.00157284	0.0668791	0.00504831	0.0492166	0.00263718	0.0127817	0.016662	0.0346563	0.0837284	0.0449629	0.040288	0.0191039	0.0946181	0.0246396	0.0226666	0.0379577	0.0205627	0.143436	0.0220531	0.0274197	0.0239203	0.12565	0.0126612	0.00844012	0.033774	0.00256113	3.156497
16668	-526.6643	-558.273	31.60869	0.020586	0.0186396	0.019069	0.0129728	0.0673873	0.0249601	0.112139	0.0174388	0.0399646	0.120192	0.0763503	0.0508331	0.110959	0.119159	0.0378856	0.339179	0.0327331	0.00829079	0.152533	0.19723	0.115149	0.0241589	0.013127	0.0207978	0.130399	0.019631	0.0150916	0.0636045	0.102529	0.179803	0.433075	0.770219	1.29833	2.30907	5.56163	1.240708	0.00988291	0.00894849	0.0091546	0.00622796	0.0323512	0.0119828	0.0538357	0.00837199	0.0191861	0.0577017	0.0366542	0.0244039	0.0532692	0.0572058	0.0181881	0.162832	0.0157145	0.00398023	0.073228	0.0946861	0.0552807	0.0115982	0.00630201	0.00998458	0.0626019	0.00942444	0.00724517	0.0305351	0.0492221	2.082992
16704	-536.0221	-567.4882	31.46607	0.0133459	0.0317622	0.0197237	0.00052213	0.028938	0.00305225	0.0482354	0.00393253	0.0195709	0.0181067	0.00881801	0.0238923	0.0180305	0.0479591	0.03667	0.0651156	0.0287514	0.0776	0.00947475	0.077484	0.00742383	0.0277995	0.0445172	0.0106895	0.0154562	0.026777	0.024231	0.0179231	0.00773842	0.015379	0.130545	0.529826	1.88741	7.6602	65.0239	3.018635	0.0174789	0.0415985	0.0258318	0.000683827	0.0378998	0.00399749	0.0631733	0.00515038	0.0256318	0.0237141	0.0115488	0.0312914	0.0236143	0.0628114	0.0480262	0.085281	0.0376554	0.101632	0.012409	0.10148	0.0097229	0.0364087	0.0583036	0.0139999	0.0202428	0.0350695	0.031735	0.0234737	0.0101349	0.7635409
16740	-530.3794	-559.2369	28.85748	0.0183899	0.0464177	0.0172049	0.0159724	0.291462	0.0249393	0.261107	0.00526339	0.0904752	0.0744137	0.0948352	0.0894972	0.0838359	0.0856345	0.0374279	0.55945	0.0810903	0.0076917	0.382765	0.0599326	0.125866	0.0665161	0.242487	0.0145879	0.115336	0.0156343	0.121087	0.203043	0.224084	0.0887235	0.306871	0.691735	1.44564	3.2587	11.271	1.751439	0.00532045	0.0134293	0.00497764	0.00462104	0.0843242	0.00721528	0.075542	0.00152277	0.0261758	0.021529	0.0274372	0.0258928	0.0242549	0.0247753	0.0108284	0.161857	0.0234606	0.00222532	0.110739	0.0173394	0.0364149	0.0192441	0.0701551	0.00422048	0.0333684	0.00452324	0.0350322	0.0587432	0.0648308	3.456448
16776	-531.2411	-562.7227	31.48157	0.00279577	0.0657202	0.0121776	9.14808e-05	0.105696	0.0128806	0.119739	0.0140154	0.00296515	0.00833332	0.0685129	0.0363038	0.00845557	0.049078	0.108151	0.189967	0.0536344	0.0785508	0.0156539	0.0298528	0.0347027	0.149031	0.0384411	0.0707476	0.0266669	0.0144244	0.0799244	0.0381474	0.0152175	0.0432053	0.216047	0.619999	1.61291	4.62863	23.1453	2.271733	0.00192828	0.0453281	0.00839908	6.30955e-05	0.0728996	0.00888389	0.0825857	0.0096666	0.0020451	0.0057476	0.0472543	0.0250392	0.00583192	0.0338498	0.0745934	0.131023	0.0369923	0.0541775	0.0107967	0.0205899	0.023935	0.102789	0.0265134	0.0487956	0.0183925	0.0099487	0.055125	0.0263108	0.0104957	1.449877
16812	-529.0575	-561.1346	32.07714	0.00773878	0.00849589	0.00658159	0.00674326	0.0113463	0.00696337	0.0346375	0.00488622	0.00280838	0.0145847	0.0159955	0.0394601	0.0158688	0.0222653	0.000349824	0.0568918	0.00108682	0.00433871	0.00584949	0.00413277	0.00133964	0.00813446	0.0218436	0.0047182	0.016735	0.00641068	0.0474485	0.0242637	0.0257924	0.0315218	0.185255	0.590959	1.69216	5.39798	31.724	2.499703	0.0180935	0.0198636	0.0153879	0.0157659	0.0265279	0.0162805	0.0809834	0.0114241	0.00656608	0.0340994	0.0373979	0.0922587	0.0371016	0.0520569	0.000817898	0.133014	0.00254101	0.010144	0.0136763	0.00966253	0.00313211	0.0190186	0.0510709	0.0110313	0.0391269	0.0149883	0.110936	0.0567291	0.0603034	0.4277112
16848	-535.9218	-567.5282	31.60641	0.0115346	0.00475457	0.00921368	0.0331297	0.0779393	0.0613691	0.0816325	0.0221111	0.0444476	0.00604887	0.0832101	0.118476	0.150877	0.0751071	0.00423056	0.221785	0.0682992	0.14555	0.00257794	0.00853364	0.216811	0.123475	0.0732165	0.0330938	0.06848	0.0884102	0.133563	0.0211452	0.0411003	0.160457	0.409686	0.756993	1.32102	2.44089	6.2322	1.323021	0.00568174	0.00234201	0.00453848	0.0163191	0.0383914	0.0302292	0.0402106	0.0108915	0.021894	0.00297956	0.0409877	0.058359	0.0743193	0.0369963	0.00208389	0.109247	0.0336429	0.071695	0.00126985	0.00420351	0.106797	0.0608214	0.036065	0.0163014	0.0337319	0.0435492	0.0657905	0.0104157	0.0202452	2.030122
16884	-537.2653	-565.523	28.25771	0.0755871	0.00622769	0.0922049	0.00195483	0.0394299	0.0414163	0.435119	0.0420957	0.0639627	0.0922085	0.19249	0.235109	0.0865123	0.156586	0.139613	0.831985	0.13413	0.0816811	0.00583965	0.0504204	0.0603211	0.177467	0.0317597	0.229971	0.210866	0.171724	0.0111503	0.340133	0.107652	0.202519	0.458946	0.784288	1.27504	2.17891	4.93782	1.154685	0.018233	0.00150223	0.0222415	0.00047154	0.00951122	0.00999039	0.104959	0.0101543	0.015429	0.0222424	0.0464322	0.0567128	0.0208684	0.0377714	0.0336773	0.20069	0.0323546	0.019703	0.00140863	0.0121623	0.0145506	0.0428083	0.00766104	0.0554733	0.0508647	0.041423	0.00268965	0.0820466	0.0259677	4.145616
16920	-530.6041	-562.7424	32.13835	0.0238623	0.0298474	0.0226246	0.00784583	0.0628987	0.0080808	0.0649816	0.0193715	0.0297743	0.030092	0.0336306	0.0505551	0.0176031	0.0578848	0.00116516	0.0808963	0.0931484	0.0137839	0.00543038	0.0255383	0.0100637	0.0404138	0.00476868	0.0322923	0.0967106	0.00759813	0.0288922	0.0111381	0.0432662	0.0485106	0.228602	0.631022	1.58473	4.37442	20.614	2.187987	0.0250087	0.0312813	0.0237116	0.00822277	0.0659206	0.00846904	0.0681035	0.0203022	0.0312048	0.0315377	0.0352463	0.0529839	0.0184488	0.0606658	0.00122114	0.0847829	0.0976236	0.0144461	0.00569128	0.0267652	0.0105472	0.0423554	0.00499778	0.0338437	0.101357	0.00796318	0.0302803	0.0116732	0.0453449	0.9541586
16956	-530.1447	-562.1859	32.04124	0.0213505	0.01245	0.0338654	0.00450458	0.013397	0.00843388	0.0908266	0.00646403	0.043548	0.0374614	0.0428903	0.060904	0.0529037	0.0998529	0.000810237	0.160525	0.0128132	0.0326066	0.0054709	0.0381388	0.055567	0.0137986	0.0162339	0.0291757	0.0882913	0.0256936	0.061858	0.0488426	0.0889608	0.0617312	0.257114	0.654591	1.52767	3.88932	16.1993	2.013722	0.0176796	0.0103094	0.0280427	0.00373007	0.0110936	0.00698378	0.0752101	0.00535262	0.0360604	0.0310204	0.0355159	0.0504323	0.0438076	0.0826844	0.000670927	0.132925	0.0106102	0.0270003	0.00453024	0.0315813	0.046013	0.0114261	0.0134427	0.0241593	0.0731107	0.0212759	0.0512223	0.0404447	0.0736651	1.207639
16992	-531.5078	-562.338	30.8302	0.0021823	0.00430108	0.00116982	0.00256143	0.00112327	0.00306547	0.0155352	0.001717	0.00334976	0.00171209	0.00827142	0.0032636	0.00251372	0.00550832	0.00262068	0.021103	0.0034312	0.00698934	0.013609	0.0036799	0.00238931	0.00369701	0.00216579	0.00224702	0.000363419	0.00942547	0.00015702	0.00187584	0.00299862	0.0125067	0.118024	0.513419	1.94773	8.47282	79.957	3.168118	0.0164049	0.0323324	0.00879386	0.0192549	0.00844396	0.023044	0.116782	0.0129072	0.025181	0.0128702	0.0621784	0.0245334	0.0188963	0.0414075	0.0197003	0.158637	0.0257932	0.0525407	0.102303	0.0276628	0.0179611	0.0277914	0.0162808	0.0168915	0.00273192	0.0708538	0.00118036	0.0141012	0.0225415	0.1330271
17028	-533.1929	-565.3277	32.13475	0.00668629	0.0446675	0.0102202	0.0166477	0.0452454	0.0201987	0.10333	0.00593596	0.00548217	0.0383813	0.0361854	0.175738	0.0172702	0.0727612	0.0420123	0.227154	0.00805622	0.0514976	0.0970085	0.0124571	0.0178117	0.0271648	0.0113698	0.052618	0.101316	0.0345764	0.0574682	0.054129	0.0182103	0.0995285	0.324561	0.703937	1.42058	3.08108	10.0474	1.668345	0.00473667	0.0316432	0.00724017	0.0117935	0.0320526	0.014309	0.0732004	0.00420513	0.00388366	0.0271899	0.0256343	0.124496	0.0122345	0.0515452	0.0297622	0.16092	0.00570716	0.0364817	0.0687224	0.00882484	0.0126181	0.019244	0.00805458	0.0372754	0.071774	0.0244945	0.0407114	0.0383458	0.0129005	1.4116
17064	-531.6481	-563.7415	32.09338	0.00963357	0.0195468	0.0039202	0.00962185	0.022949	0.00715909	0.0248339	0.00363499	0.000959624	0.00676068	0.00684255	0.041322	0.0230107	0.0326281	0.00697959	0.0389731	0.0067098	0.00968517	0.00403651	0.0158518	0.00364259	0.0218019	0.0020558	0.0132434	0.0317306	0.015912	0.0175118	0.0221632	0.0227003	0.0320046	0.186633	0.592327	1.68826	5.35811	31.2455	2.488712	0.0216086	0.0438446	0.00879322	0.0215823	0.0514758	0.0160582	0.0557038	0.00815348	0.00215249	0.0151646	0.0153482	0.0926876	0.0516143	0.0731866	0.0156556	0.0874189	0.0150504	0.0217244	0.00905411	0.0355564	0.00817054	0.0489028	0.00461127	0.0297056	0.0711735	0.0356914	0.03928	0.0497133	0.0509179	0.4458206
17100	-530.6545	-560.8864	30.23191	0.00380237	0.0541353	0.000413137	0.010779	0.110751	0.04986	0.183501	0.0434518	0.00292671	0.0833787	0.221635	0.188704	0.105902	0.00904762	0.0251726	0.476575	0.0625553	0.0941576	0.041436	0.19163	0.121074	0.169001	0.0643934	0.138102	0.149877	0.0226978	0.197854	0.0695283	0.0792966	0.191404	0.446484	0.777582	1.28604	2.23972	5.22454	1.195498	0.00127955	0.0182173	0.000139027	0.00362729	0.0372692	0.0167786	0.0617509	0.0146222	0.00098488	0.0280581	0.0745833	0.0635016	0.0356377	0.00304466	0.00847096	0.160375	0.0210508	0.0316854	0.0139438	0.0644863	0.0407431	0.0568715	0.0216693	0.0464732	0.050436	0.00763814	0.0665808	0.0233973	0.0266845	2.971639
17136	-535.5456	-567.6784	32.13275	0.00804119	0.0134865	0.0143661	0.00191608	0.0273718	0.00748403	0.0940443	0.00780347	0.010364	0.0490486	0.0397204	0.0111125	0.0634913	0.0373659	0.0118653	0.0544245	0.076872	0.0439151	0.0461318	0.110828	0.0108575	0.00917425	0.00843316	0.0117693	0.0546296	0.00763013	0.0186201	0.0232713	0.0117958	0.0441596	0.218361	0.622064	1.60755	4.57957	22.6451	2.255934	0.00907753	0.0152246	0.0162176	0.00216302	0.0308995	0.00844857	0.106165	0.00880918	0.0116997	0.0553699	0.0448396	0.0125447	0.071674	0.0421816	0.0133945	0.0614387	0.0867792	0.0495749	0.0520772	0.125112	0.0122568	0.0103566	0.00952002	0.0132861	0.0616702	0.00861349	0.0210198	0.0262705	0.013316	0.8858343
17172	-529.0784	-558.0231	28.9447	0.0418918	0.0770354	0.0147144	0.0343607	0.135447	0.0557035	0.291663	0.0173212	0.0794721	0.0842976	0.160565	0.132326	0.186606	0.0979989	0.0821176	0.732797	0.184663	0.224533	0.0624628	0.459857	0.028293	0.0758016	0.0736787	0.121621	0.107511	0.0115839	0.0358741	0.0266518	0.0043707	0.155274	0.403178	0.753221	1.32763	2.48029	6.44022	1.346761	0.0115049	0.0211565	0.00404105	0.0094366	0.0371983	0.015298	0.0801004	0.00475699	0.0218257	0.0231509	0.0440966	0.0363412	0.0512483	0.0269138	0.0225522	0.20125	0.0507145	0.0616643	0.0171544	0.126292	0.0077702	0.0208176	0.0202346	0.0334012	0.029526	0.00318133	0.00985221	0.00731947	0.00120034	3.641219
